New Terminal Output:
24.8,33.96,-0.61,cruise,,,
24.9,33.9,-0.6,cruise,,,
25.0,33.84,-0.59,cruise,,,
25.1,33.78,-0.58,cruise,,,
25.2,33.72,-0.57,cruise,,,
25.3,33.67,-0.56,cruise,,,
25.4,33.61,-0.55,cruise,,,
25.5,33.56,-0.55,cruise,,,
25.6,33.5,-0.54,cruise,,,
25.7,33.45,-0.53,cruise,,,
25.8,33.4,-0.52,cruise,,,
25.9,33.35,-0.51,cruise,,,
26.0,33.3,-0.51,cruise,,,
26.1,33.25,-0.5,cruise,,,
26.2,33.2,-0.49,cruise,,,
26.3,33.15,-0.48,cruise,,,
26.4,33.1,-0.48,cruise,,,
26.5,33.05,-0.47,cruise,,,
26.6,33.01,-0.46,cruise,,,
26.7,32.96,-0.45,cruise,,,
26.8,32.92,-0.45,cruise,,,
26.9,32.87,-0.44,cruise,,,
27.0,32.83,-0.43,cruise,,,
27.1,32.79,-0.43,cruise,,,
27.2,32.75,-0.42,cruise,,,
27.3,32.7,-0.42,cruise,,,
27.4,32.66,-0.41,cruise,,,
27.5,32.62,-0.4,cruise,,,
27.6,32.58,-0.4,cruise,,,
27.7,32.54,-0.39,cruise,,,
