Previous response had warnings:
WARNINGS: - Extra text detected before JSON object
- Extra text detected after JSON object

New Terminal Output:

root@f47841f94c5c:~# sed -n '280,302p' simulation_results.csv
27.8,33.1,-0.4,cruise,,,
27.9,33.1,-0.4,cruise,,,
28.0,33.1,-0.4,cruise,,,
28.1,33.0,-0.4,cruise,,,
28.2,33.0,-0.3,cruise,,,
28.3,32.9,-0.3,cruise,,,
28.4,32.9,-0.3,cruise,,,
28.5,32.9,-0.3,cruise,,,
28.6,32.8,-0.3,cruise,,,
28.7,32.8,-0.3,cruise,,,
28.8,32.8,-0.3,cruise,,,
28.9,32.7,-0.3,cruise,,,
29.0,32.7,-0.3,cruise,,,
29.1,32.7,-0.3,cruise,,,
29.2,32.7,-0.3,cruise,,,
29.3,32.6,-0.3,cruise,,,
29.4,32.6,-0.3,cruise,,,
29.5,32.6,-0.3,cruise,,,
29.6,32.5,-0.3,cruise,,,
29.7,32.5,-0.3,cruise,,,
29.8,32.5,-0.3,cruise,,,
29.9,32.4,-0.3,cruise,,,
30.0,32.4,-8.0,follow,-6.5,52.1,7.4
root@f47841f94c5c:~#
