New Terminal Output:
1.9,6.0,3.0,cruise,,,
2.0,6.3,3.0,cruise,,,
2.1,6.6,3.0,cruise,,,
2.2,6.9,3.0,cruise,,,
2.3,7.2,3.0,cruise,,,
2.4,7.5,3.0,cruise,,,
2.5,7.8,3.0,cruise,,,
2.6,8.1,3.0,cruise,,,
2.7,8.4,3.0,cruise,,,
2.8,8.7,3.0,cruise,,,
2.9,9.0,3.0,cruise,,,
3.0,9.3,3.0,cruise,,,
3.1,9.6,3.0,cruise,,,
3.2,9.9,3.0,cruise,,,
3.3,10.2,3.0,cruise,,,
3.4,10.5,3.0,cruise,,,
3.5,10.8,3.0,cruise,,,
3.6,11.1,3.0,cruise,,,
3.7,11.4,3.0,cruise,,,
3.8,11.7,3.0,cruise,,,
3.9,12.0,3.0,cruise,,,
4.0,12.3,3.0,cruise,,,
4.1,12.6,3.0,cruise,,,
4.2,12.9,3.0,cruise,,,
4.3,13.2,3.0,cruise,,,
4.4,13.5,3.0,cruise,,,
4.5,13.8,3.0,cruise,,,
4.6,14.1,3.0,cruise,,,
4.7,14.4,3.0,cruise,,,
4.8,14.7,3.0,cruise,,,
4.9,15.0,3.0,cruise,,,
5.0,15.3,3.0,cruise,,,
5.1,15.6,3.0,cruise,,,
5.2,15.9,3.0,cruise,,,
5.3,16.2,3.0,cruise,,,
5.4,16.5,3.0,cruise,,,
5.5,16.8,3.0,cruise,,,
5.6,17.1,3.0,cruise,,,
5.7,17.4,3.0,cruise,,,
5.8,17.7,3.0,cruise,,,
