time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
0,0,3,cruise,,,
0.1,0.3,3,cruise,,,
0.2,0.6,3,cruise,,,
0.3,0.9,3,cruise,,,
0.4,1.2,3,cruise,,,
0.5,1.5,3,cruise,,,
0.6,1.8,3,cruise,,,
0.7,2.1,3,cruise,,,
0.8,2.4,3,cruise,,,
0.9,2.7,3,cruise,,,
1,3,3,cruise,,,
1.1,3.3,3,cruise,,,
1.2,3.6,3,cruise,,,
1.3,3.9,3,cruise,,,
1.4,4.2,3,cruise,,,
1.5,4.5,3,cruise,,,
1.6,4.8,3,cruise,,,
1.7,5.1,3,cruise,,,
1.8,5.4,3,cruise,,,
1.9,5.7,3,cruise,,,
2,6,3,cruise,,,
2.1,6.3,3,cruise,,,
2.2,6.6,3,cruise,,,
2.3,6.9,3,cruise,,,
2.4,7.2,3,cruise,,,
2.5,7.5,3,cruise,,,
2.6,7.8,3,cruise,,,
2.7,8.1,3,cruise,,,
2.8,8.4,3,cruise,,,
2.9,8.7,3,cruise,,,
3,9,3,cruise,,,
3.1,9.3,3,cruise,,,
3.2,9.6,3,cruise,,,
3.3,9.9,3,cruise,,,
3.4,10.2,3,cruise,,,
3.5,10.5,3,cruise,,,
3.6,10.8,3,cruise,,,
3.7,11.1,3,cruise,,,
3.8,11.4,3,cruise,,,
3.9,11.7,3,cruise,,,
4,12,3,cruise,,,
4.1,12.3,3,cruise,,,
4.2,12.6,3,cruise,,,
4.3,12.9,3,cruise,,,
4.4,13.2,3,cruise,,,
4.5,13.5,3,cruise,,,
4.6,13.8,3,cruise,,,
4.7,14.1,3,cruise,,,
4.8,14.4,3,cruise,,,
4.9,14.7,3,cruise,,,
5,15,3,cruise,,,
5.1,15.3,3,cruise,,,
5.2,15.6,3,cruise,,,
5.3,15.9,3,cruise,,,
5.4,16.2,3,cruise,,,
5.5,16.5,3,cruise,,,
5.6,16.8,3,cruise,,,
5.7,17.1,3,cruise,,,
5.8,17.4,3,cruise,,,
5.9,17.7,3,cruise,,,
6,18,3,cruise,,,
6.1,18.3,3,cruise,,,
6.2,18.6,3,cruise,,,
6.3,18.9,3,cruise,,,
6.4,19.2,3,cruise,,,
6.5,19.5,3,cruise,,,
6.6,19.8,3,cruise,,,
6.7,20.1,3,cruise,,,
6.8,20.4,3,cruise,,,
6.9,20.7,3,cruise,,,
7,21,3,cruise,,,
7.1,21.3,3,cruise,,,
7.2,21.6,3,cruise,,,
7.3,21.9,3,cruise,,,
7.4,22.2,3,cruise,,,
7.5,22.5,3,cruise,,,
7.6,22.8,3,cruise,,,
7.7,23.1,3,cruise,,,
7.8,23.4,3,cruise,,,
7.9,23.7,3,cruise,,,
8,24,3,cruise,,,
8.1,24.3,2.85,cruise,,,
8.2,24.585,2.707,cruise,,,
8.3,24.856,2.572,cruise,,,
8.4,25.113,2.444,cruise,,,
8.5,25.357,2.321,cruise,,,
8.6,25.589,2.205,cruise,,,
8.7,25.81,2.095,cruise,,,
8.8,26.019,1.99,cruise,,,
8.9,26.219,1.891,cruise,,,
9,26.408,1.796,cruise,,,
9.1,26.587,1.706,cruise,,,
9.2,26.758,1.621,cruise,,,
9.3,26.92,1.54,cruise,,,
9.4,27.074,1.463,cruise,,,
9.5,27.22,1.39,cruise,,,
9.6,27.359,1.32,cruise,,,
9.7,27.491,1.254,cruise,,,
9.8,27.617,1.192,cruise,,,
9.9,27.736,1.132,cruise,,,
10,27.849,1.075,cruise,,,
10.1,27.957,1.022,cruise,,,
10.2,28.059,0.971,cruise,,,
10.3,28.156,0.922,cruise,,,
10.4,28.248,0.876,cruise,,,
10.5,28.336,0.832,cruise,,,
10.6,28.419,0.791,cruise,,,
10.7,28.498,0.751,cruise,,,
10.8,28.573,0.713,cruise,,,
10.9,28.644,0.678,cruise,,,
11,28.712,0.644,cruise,,,
11.1,28.777,0.612,cruise,,,
11.2,28.838,0.581,cruise,,,
11.3,28.896,0.552,cruise,,,
11.4,28.951,0.524,cruise,,,
11.5,29.003,0.498,cruise,,,
11.6,29.053,0.473,cruise,,,
11.7,29.101,0.45,cruise,,,
11.8,29.146,0.427,cruise,,,
11.9,29.188,0.406,cruise,,,
12,29.229,0.386,cruise,,,
12.1,29.267,0.366,cruise,,,
12.2,29.304,0.348,cruise,,,
12.3,29.339,0.331,cruise,,,
12.4,29.372,0.314,cruise,,,
12.5,29.403,0.298,cruise,,,
12.6,29.433,0.283,cruise,,,
12.7,29.462,0.269,cruise,,,
12.8,29.488,0.256,cruise,,,
12.9,29.514,0.243,cruise,,,
13,29.538,0.231,cruise,,,
