New Terminal Output:
148.1,30.06,-0.0,cruise,,,
148.2,30.06,-0.0,cruise,,,
148.3,30.06,-0.0,cruise,,,
148.4,30.06,-0.0,cruise,,,
148.5,30.06,-0.0,cruise,,,
148.6,30.06,-0.0,cruise,,,
148.7,30.06,-0.0,cruise,,,
148.8,30.06,-0.0,cruise,,,
148.9,30.06,-0.0,cruise,,,
149.0,30.06,-0.0,cruise,,,
149.1,30.06,-0.0,cruise,,,
149.2,30.06,-0.0,cruise,,,
149.3,30.06,-0.0,cruise,,,
149.4,30.06,-0.0,cruise,,,
149.5,30.06,-0.0,cruise,,,
149.6,30.06,-0.0,cruise,,,
149.7,30.06,-0.0,cruise,,,
149.8,30.06,-0.0,cruise,,,
149.9,30.06,-0.0,cruise,,,
150.0,30.06,-0.0,cruise,,,
