Previous response had warnings:
WARNINGS: - Extra text detected before JSON object
- Extra text detected after JSON object

New Terminal Output:

root@f47841f94c5c:~# sed -n '500,520p' simulation_results.csv
49.8,14.1,-4.0,follow,6.3,37.5,
49.9,13.7,3.0,follow,8.2,38.8,
50.0,14.0,-8.0,follow,6.3,37.4,
50.1,13.2,3.0,follow,6.9,36.8,
50.2,13.5,3.0,follow,7.1,37.4,
50.3,13.8,3.0,follow,7.1,37.9,
50.4,14.1,-5.5,follow,6.1,37.3,
50.5,13.6,3.0,follow,6.9,37.3,
50.6,13.9,-7.8,follow,5.6,36.5,
50.7,13.1,3.0,follow,6.9,36.5,
50.8,13.4,-7.8,follow,5.6,35.7,
50.9,12.6,3.0,follow,10.3,39.2,
51.0,12.9,-8.0,follow,6.5,35.9,
51.1,12.1,3.0,follow,8.3,36.5,
51.2,12.4,-0.5,follow,7.8,36.5,
51.3,12.4,3.0,follow,9.7,38.2,
51.4,12.7,-8.0,follow,7.9,36.9,
51.5,11.9,3.0,follow,10.8,38.6,
51.6,12.2,-8.0,follow,8.2,36.5,
51.7,11.4,3.0,follow,10.5,37.6,
51.8,11.7,-8.0,follow,8.8,36.3,
root@f47841f94c5c:~#
