Previous response had warnings:
WARNINGS: - Extra text detected before JSON object
- Extra text detected after JSON object

New Terminal Output:

root@f47841f94c5c:~# python3 simulation.py && head -300 simulation_results.csv | awk -F',' 'NR>1 {print $2}' | sort -n | tail -1 && echo '---' && sed -n '290,30
2p' simulation_results.csv
Simulation complete. Results saved to simulation_results.csv
44.4
---
28.8,31.7,-0.4,cruise,,,
28.9,31.7,-0.4,cruise,,,
29.0,31.6,-0.4,cruise,,,
29.1,31.6,-0.4,cruise,,,
29.2,31.6,-0.4,cruise,,,
29.3,31.5,-0.3,cruise,,,
29.4,31.5,-0.3,cruise,,,
29.5,31.5,-0.3,cruise,,,
29.6,31.4,-0.3,cruise,,,
29.7,31.4,-0.3,cruise,,,
29.8,31.4,-0.3,cruise,,,
29.9,31.3,-0.3,cruise,,,
30.0,31.3,-8.0,follow,-4.9,52.1,8.8
root@f47841f94c5c:~#
