Previous response had warnings:
WARNINGS: - Extra text detected before JSON object
- Extra text detected after JSON object

New Terminal Output:

root@f47841f94c5c:~# tail -5 simulation_results.csv && echo '---' && sed -n '1300,1310p' simulation_results.csv && echo '---' && sed -n '290,302p' simulation_re
sults.csv
149.6,80.2,-4.3,cruise,,,
149.7,79.7,-4.4,cruise,,,
149.8,79.3,-4.5,cruise,,,
149.9,78.8,-4.6,cruise,,,
150.0,78.4,-4.6,cruise,,,
---
129.8,37.1,3.0,follow,69.7,135.3,17.8
129.9,37.4,3.0,follow,68.9,134.9,19.7
130.0,37.7,3.0,cruise,,,
130.1,38.0,3.0,cruise,,,
130.2,38.3,3.0,cruise,,,
130.3,38.6,3.0,cruise,,,
130.4,38.9,3.0,cruise,,,
130.5,39.2,3.0,cruise,,,
130.6,39.5,3.0,cruise,,,
130.7,39.8,3.0,cruise,,,
130.8,40.1,3.0,cruise,,,
---
28.8,32.1,-0.5,cruise,,,
28.9,32.1,-0.5,cruise,,,
29.0,32.0,-0.5,cruise,,,
29.1,32.0,-0.5,cruise,,,
29.2,31.9,-0.5,cruise,,,
29.3,31.9,-0.5,cruise,,,
29.4,31.8,-0.4,cruise,,,
29.5,31.8,-0.4,cruise,,,
29.6,31.7,-0.4,cruise,,,
29.7,31.7,-0.4,cruise,,,
29.8,31.6,-0.4,cruise,,,
29.9,31.6,-0.4,cruise,,,
30.0,31.6,-8.0,follow,-5.2,52.1,8.4
root@f47841f94c5c:~#
